INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch CLANG as the compiler.
   Compiling ../../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_tb.cpp in debug mode
   Compiling ../../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.cpp in debug mode
   Compiling ../../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.cpp in debug mode
   Generating csim.exe
Cycle    Start  Reset  Busy     | State            | CmpStart   CmpReady   CmpDone    CmpOp      | Heads{idx:ph/cs/cd/op}
169      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:Q      1  -  Q            1:Q      1  -  Q            2:Q      1  -  Q            3:Q      1  -  Q            
170      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:Q      -  -  -            1:Q      -  -  -            2:Q      -  -  -            3:Q      -  -  -            
171      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:Q      -  -  -            1:Q      -  -  -            2:Q      -  -  -            3:Q      -  -  -            
172      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:K      -  1  -            1:K      -  1  -            2:K      -  1  -            3:K      -  1  -            
173      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:K      1  -  K            1:K      1  -  K            2:K      1  -  K            3:K      1  -  K            
174      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:K      -  -  -            1:K      -  -  -            2:K      -  -  -            3:K      -  -  -            
175      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:K      -  -  -            1:K      -  -  -            2:K      -  -  -            3:K      -  -  -            
176      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:K_RQ   -  1  -            1:K_RQ   -  1  -            2:K_RQ   -  1  -            3:K_RQ   -  1  -            
177      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:K_WR   -  -  -            1:K_WR   -  -  -            2:K_WR   -  -  -            3:K_WR   -  -  -            
178      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:V      -  -  -            1:V      -  -  -            2:V      -  -  -            3:V      -  -  -            
179      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:V      1  -  V            1:V      1  -  V            2:V      1  -  V            3:V      1  -  V            
180      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:V      -  -  -            1:V      -  -  -            2:V      -  -  -            3:V      -  -  -            
181      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:V      -  -  -            1:V      -  -  -            2:V      -  -  -            3:V      -  -  -            
182      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:V_RQ   -  1  -            1:V_RQ   -  1  -            2:V_RQ   -  1  -            3:V_RQ   -  1  -            
183      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:V_WR   -  -  -            1:V_WR   -  -  -            2:V_WR   -  -  -            3:V_WR   -  -  -            
184      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:Q_RQ   -  -  -            1:Q_RQ   -  -  -            2:Q_RQ   -  -  -            3:Q_RQ   -  -  -            
185      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:ATT    -  -  -            1:ATT    -  -  -            2:ATT    -  -  -            3:ATT    -  -  -            
186      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:ATT    1  -  ATT_SCORES   1:ATT    1  -  ATT_SCORES   2:ATT    1  -  ATT_SCORES   3:ATT    1  -  ATT_SCORES   
187      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:ATT    -  -  -            1:ATT    -  -  -            2:ATT    -  -  -            3:ATT    -  -  -            
188      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:ATT    -  -  -            1:ATT    -  -  -            2:ATT    -  -  -            3:ATT    -  -  -            
189      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:SCL    -  1  -            1:SCL    -  1  -            2:SCL    -  1  -            3:SCL    -  1  -            
190      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:SCL    1  -  VALUE_SCALE  1:SCL    1  -  VALUE_SCALE  2:SCL    1  -  VALUE_SCALE  3:SCL    1  -  VALUE_SCALE  
191      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:SCL    -  -  -            1:SCL    -  -  -            2:SCL    -  -  -            3:SCL    -  -  -            
192      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:SCL    -  -  -            1:SCL    -  -  -            2:SCL    -  -  -            3:SCL    -  -  -            
193      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:SMX    -  1  -            1:SMX    -  1  -            2:SMX    -  1  -            3:SMX    -  1  -            
194      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:SMX    1  -  SOFTMAX      1:SMX    1  -  SOFTMAX      2:SMX    1  -  SOFTMAX      3:SMX    1  -  SOFTMAX      
195      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:SMX    -  -  -            1:SMX    -  -  -            2:SMX    -  -  -            3:SMX    -  -  -            
196      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:SMX    -  -  -            1:SMX    -  -  -            2:SMX    -  -  -            3:SMX    -  -  -            
197      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:VAL    -  1  -            1:VAL    -  1  -            2:VAL    -  1  -            3:VAL    -  1  -            
198      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:VAL    1  -  ATT_VALUE    1:VAL    1  -  ATT_VALUE    2:VAL    1  -  ATT_VALUE    3:VAL    1  -  ATT_VALUE    
199      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:VAL    -  -  -            1:VAL    -  -  -            2:VAL    -  -  -            3:VAL    -  -  -            
200      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:VAL    -  -  -            1:VAL    -  -  -            2:VAL    -  -  -            3:VAL    -  -  -            
201      0      1      1        | S_ATT_HEADS      | -          1          -          -          | 0:RQ2    -  1  -            1:RQ2    -  1  -            2:RQ2    -  1  -            3:RQ2    -  1  -            
202      0      1      1        | S_HEAD_CONCAT    | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
203      0      1      1        | S_HEAD_CONCAT    | 1          1          -          CONCAT     | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
204      0      1      1        | S_HEAD_CONCAT    | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
205      0      1      1        | S_HEAD_CONCAT    | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
206      0      1      1        | S_OUT_PROJ       | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
207      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
208      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
209      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
210      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
211      0      1      1        | S_OUT_PROJ       | 1          1          -          OUT_PROJ   | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
212      0      1      1        | S_OUT_PROJ       | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
213      0      1      1        | S_OUT_PROJ       | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
214      0      1      1        | S_OUT_PROJ       | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
215      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
216      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
217      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
218      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
219      0      1      1        | S_OUT_PROJ       | 1          1          -          OUT_PROJ   | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
220      0      1      1        | S_OUT_PROJ       | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
221      0      1      1        | S_OUT_PROJ       | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
222      0      1      1        | S_OUT_PROJ       | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
223      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
224      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
225      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
226      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
227      0      1      1        | S_OUT_PROJ       | 1          1          -          OUT_PROJ   | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
228      0      1      1        | S_OUT_PROJ       | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
229      0      1      1        | S_OUT_PROJ       | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
230      0      1      1        | S_OUT_PROJ       | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
231      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
232      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
233      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
234      0      1      1        | S_OUT_PROJ       | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
235      0      1      1        | S_OUT_PROJ       | 1          1          -          OUT_PROJ   | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
236      0      1      1        | S_OUT_PROJ       | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
237      0      1      1        | S_OUT_PROJ       | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
238      0      1      1        | S_OUT_PROJ       | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
239      0      1      1        | S_RES_ADD_1      | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
240      0      1      1        | S_RES_ADD_1      | 1          1          -          RESID0     | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
241      0      1      1        | S_RES_ADD_1      | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
242      0      1      1        | S_RES_ADD_1      | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
243      0      1      1        | S_LN_1           | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
244      0      1      1        | S_LN_1           | 1          1          -          LN0        | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
245      0      1      1        | S_LN_1           | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
246      0      1      1        | S_LN_1           | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
247      0      1      1        | S_FFN            | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
248      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
249      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
250      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
251      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
252      0      1      1        | S_FFN            | 1          1          -          FFN_W1     | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
253      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
254      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
255      0      1      1        | S_FFN            | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
256      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
257      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
258      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
259      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
260      0      1      1        | S_FFN            | 1          1          -          FFN_W1     | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
261      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
262      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
263      0      1      1        | S_FFN            | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
264      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
265      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
266      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
267      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
268      0      1      1        | S_FFN            | 1          1          -          FFN_W1     | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
269      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
270      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
271      0      1      1        | S_FFN            | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
272      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
273      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
274      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
275      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
276      0      1      1        | S_FFN            | 1          1          -          FFN_W1     | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
277      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
278      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
279      0      1      1        | S_FFN            | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
280      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
281      0      1      1        | S_FFN            | 1          1          -          FFN_ACT    | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
282      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
283      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
284      0      1      1        | S_FFN            | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
285      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
286      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
287      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
288      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
289      0      1      1        | S_FFN            | 1          1          -          FFN_W2     | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
290      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
291      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
292      0      1      1        | S_FFN            | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
293      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
294      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
295      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
296      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
297      0      1      1        | S_FFN            | 1          1          -          FFN_W2     | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
298      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
299      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
300      0      1      1        | S_FFN            | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
301      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
302      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
303      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
304      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
305      0      1      1        | S_FFN            | 1          1          -          FFN_W2     | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
306      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
307      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
308      0      1      1        | S_FFN            | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
309      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
310      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
311      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
312      0      1      1        | S_FFN            | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
313      0      1      1        | S_FFN            | 1          1          -          FFN_W2     | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
314      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
315      0      1      1        | S_FFN            | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
316      0      1      1        | S_FFN            | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
317      0      1      1        | S_RES_ADD_2      | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
318      0      1      1        | S_RES_ADD_2      | 1          1          -          RESID1     | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
319      0      1      1        | S_RES_ADD_2      | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
320      0      1      1        | S_RES_ADD_2      | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
321      0      1      1        | S_LN_2           | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
322      0      1      1        | S_LN_2           | 1          1          -          LN1        | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
323      0      1      1        | S_LN_2           | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
324      0      1      1        | S_LN_2           | -          -          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
325      0      1      1        | S_LOOP_CHECK     | -          -          1          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
326      0      1      1        | S_STREAM_OUT     | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
327      0      1      1        | S_STREAM_OUT     | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
328      0      1      1        | S_IDLE           | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
329      0      1      -        | S_IDLE           | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
330      0      1      -        | S_IDLE           | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
331      0      1      -        | S_IDLE           | -          1          -          -          | 0:DONE   -  -  -            1:DONE   -  -  -            2:DONE   -  -  -            3:DONE   -  -  -            
PASS: DONE observed and FSM returned to IDLE after 4 post-done cycles. Layer=1
INFO: [SIM 1] CSim done with 0 errors.
INFO: [SIM 3] *************** CSIM finish ***************
